class,concept,relation,relation_direction,weight
harp,harry,RelatedTo,class -> concept,0.1659999999999999
harp,wood,RelatedTo,class -> concept,0.1480000000000001
harp,large,RelatedTo,class -> concept,0.1160000000000001
harp,lyre,RelatedTo,class -> concept,0.1150000000000002
harp,equipment,RelatedTo,class -> concept,0.1080000000000001
harp,park,RelatedTo,class -> concept,0.1059999999999998
hatchet,tomahawk,Synonym,class -> concept,2.0
hatchet,axe,RelatedTo,class -> concept,1.922
hatchet,axe,RelatedTo,concept -> class,1.0
hatchet,zax,RelatedTo,concept -> class,1.0
hatchet,axe,RelatedTo,class -> concept,1.0
hatchet,machete,RelatedTo,concept -> class,1.0
hatchet,dolabra,RelatedTo,concept -> class,1.0
hatchet,securiform,RelatedTo,concept -> class,1.0
hatchet,tomahawk,RelatedTo,class -> concept,1.0
hatchet,small,RelatedTo,class -> concept,0.6029999999999998
hatchet,axe,RelatedTo,concept -> class,0.524
hatchet,small axe,RelatedTo,class -> concept,0.4300000000000001
hatchet,tomahawk,RelatedTo,concept -> class,0.3900000000000001
hatchet,tool,RelatedTo,class -> concept,0.3090000000000001
hatchet,war,RelatedTo,class -> concept,0.2469999999999999
hatchet,wood,RelatedTo,class -> concept,0.1019999999999998
holster,sheath,IsA,class -> concept,2.0
holster,belt,IsA,class -> concept,2.0
holster,gun,AtLocation,concept -> class,2.0
holster,gunbelt,RelatedTo,concept -> class,1.0
holster,tool,RelatedTo,class -> concept,1.0
holster,case,RelatedTo,class -> concept,1.0
holster,sheath,RelatedTo,concept -> class,1.0
holster,gun,RelatedTo,class -> concept,1.0
holster,sidearm,RelatedTo,concept -> class,1.0
holster,outdraw,RelatedTo,concept -> class,1.0
holster,loop,RelatedTo,class -> concept,1.0
holster,draw,RelatedTo,concept -> class,1.0
holster,equipment,RelatedTo,class -> concept,1.0
holster,weapon,AtLocation,concept -> class,1.0
holster,hull,EtymologicallyRelatedTo,class -> concept,0.25
holster,gun,RelatedTo,concept -> class,0.1080000000000001
honeycomb,penetrate,MannerOf,class -> concept,2.0
honeycomb,fret,MannerOf,class -> concept,2.0
honeycomb,structure,IsA,class -> concept,2.0
honeycomb,beehive,PartOf,class -> concept,2.0
honeycomb,change,MannerOf,class -> concept,2.0
honeycomb,framework,IsA,class -> concept,2.0
honeycomb,comb,DerivedFrom,class -> concept,1.0
honeycomb,cell,RelatedTo,concept -> class,1.0
honeycomb,comb,RelatedTo,concept -> class,1.0
honeycomb,beeswax,RelatedTo,class -> concept,1.0
honeycomb,cell,RelatedTo,class -> concept,1.0
honeycomb,honey,IsA,class -> concept,1.0
honeycomb,honey,DerivedFrom,class -> concept,1.0
honeycomb,beeswax,RelatedTo,concept -> class,1.0
honeycomb,nest,RelatedTo,class -> concept,0.1680000000000001
honeycomb,structure,RelatedTo,class -> concept,0.1669999999999998
honeycomb,food,RelatedTo,class -> concept,0.1589999999999998
hook,catch fish,UsedFor,class -> concept,4.0
hook,pilfer,Synonym,class -> concept,2.0
hook,catch,MannerOf,class -> concept,2.0
hook,golf,HasContext,class -> concept,2.0
hook,anchor,IsA,concept -> class,2.0
hook,crotchet,IsA,concept -> class,2.0
hook,crotchet,Synonym,concept -> class,2.0
hook,punch,IsA,class -> concept,2.0
hook,draw,Synonym,concept -> class,2.0
hook,curve,IsA,class -> concept,2.0
hook,fasten,MannerOf,class -> concept,2.0
hook,implement,IsA,class -> concept,2.0
hook,hit,MannerOf,class -> concept,2.0
hook,play,MannerOf,class -> concept,2.0
hook,hit,MannerOf,class -> concept,2.0
hook,steal,MannerOf,class -> concept,2.0
hook,catch,IsA,class -> concept,2.0
hook,play,RelatedTo,class -> concept,1.0
hook,anchor,RelatedTo,class -> concept,1.0
hook,cape,RelatedTo,class -> concept,1.0
hook,fluke,RelatedTo,concept -> class,1.0
hook,bridge,HasContext,class -> concept,1.0
hook,plug,RelatedTo,concept -> class,1.0
hook,cattle,RelatedTo,class -> concept,1.0
hook,curve,RelatedTo,class -> concept,1.0
hook,slang,HasContext,class -> concept,1.0
hook,play,RelatedTo,concept -> class,1.0
hook,draw,RelatedTo,concept -> class,1.0
hook,golf,HasContext,class -> concept,1.0
hook,cricket,HasContext,class -> concept,1.0
hook,slice,RelatedTo,class -> concept,1.0
hook,removal,RelatedTo,class -> concept,1.0
hook,archaic,HasContext,class -> concept,1.0
hook,field,RelatedTo,class -> concept,1.0
hook,needle,RelatedTo,class -> concept,1.0
hook,flag,RelatedTo,concept -> class,1.0
hook,cricket,HasContext,class -> concept,1.0
hook,bat,RelatedTo,class -> concept,1.0
hook,cup,RelatedTo,concept -> class,1.0
hook,trap,RelatedTo,class -> concept,1.0
hook,draw,RelatedTo,class -> concept,1.0
hook,bill,RelatedTo,concept -> class,1.0
hook,mouse,RelatedTo,concept -> class,1.0
hook,slice,RelatedTo,concept -> class,1.0
hook,news,RelatedTo,class -> concept,1.0
hook,bowling,HasContext,class -> concept,1.0
hook,catch,RelatedTo,class -> concept,1.0
hook,scrabble,HasContext,class -> concept,1.0
hook,sow,RelatedTo,class -> concept,1.0
hook,mouse,RelatedTo,concept -> class,1.0
hook,sand,RelatedTo,class -> concept,1.0
hook,hasp,RelatedTo,concept -> class,1.0
hook,tree,RelatedTo,concept -> class,1.0
hook,jack,RelatedTo,class -> concept,1.0
hook,shot,RelatedTo,class -> concept,1.0
hook,rod,RelatedTo,class -> concept,1.0
hook,steal,RelatedTo,class -> concept,1.0
hook,cross,RelatedTo,concept -> class,1.0
hook,scrabble,HasContext,class -> concept,1.0
hook,punch,IsA,class -> concept,1.0
hook,loop,RelatedTo,class -> concept,1.0
hook,bridge,HasContext,class -> concept,1.0
hook,music,HasContext,class -> concept,1.0
hook,slang,HasContext,class -> concept,1.0
hook,musical,RelatedTo,class -> concept,1.0
hook,post,RelatedTo,class -> concept,1.0
hook,letter,RelatedTo,class -> concept,1.0
hourglass,sandglass,IsA,class -> concept,2.0
hourglass,pointer,RelatedTo,class -> concept,1.0
hourglass,hour,DerivedFrom,class -> concept,1.0
hourglass,egg timer,IsA,concept -> class,1.0
hourglass,glass,RelatedTo,class -> concept,1.0
hourglass,glass,DerivedFrom,class -> concept,1.0
hourglass,hour,DerivedFrom,class -> concept,1.0
hourglass,egg timer,RelatedTo,concept -> class,1.0
hourglass,computing,HasContext,class -> concept,1.0
hourglass,clock,RelatedTo,class -> concept,1.0
hourglass,sand,RelatedTo,concept -> class,1.0
hourglass,sandglass,Synonym,class -> concept,1.0
hourglass,pinch,RelatedTo,concept -> class,1.0
hourglass,egg timer,IsA,concept -> class,1.0
hourglass,sandglass,IsA,class -> concept,1.0
hourglass,sand,RelatedTo,concept -> class,0.722
hourglass,time,RelatedTo,concept -> class,0.2469999999999999
jeans,wearing,UsedFor,class -> concept,4.0
jeans,gap,AtLocation,class -> concept,3.4641016151377544
jeans,closet,AtLocation,class -> concept,2.82842712474619
jeans,store,AtLocation,class -> concept,2.82842712474619
jeans,drawer,AtLocation,class -> concept,2.82842712474619
jeans,trousers,IsA,class -> concept,2.0
jeans,jean,Synonym,class -> concept,2.0
jeans,jean,FormOf,class -> concept,1.0
jeans,clothing,UsedFor,class -> concept,1.0
jeans,john,RelatedTo,class -> concept,1.0
jeans,jeggings,RelatedTo,concept -> class,1.0
jeans,your house,AtLocation,class -> concept,1.0
jeans,jean,RelatedTo,class -> concept,1.0
jeans,shop,AtLocation,class -> concept,1.0
jeans,jeggings,DerivedFrom,concept -> class,1.0
jeans,john,RelatedTo,concept -> class,1.0
jeans,bedroom,AtLocation,class -> concept,1.0
jeans,jean,DerivedFrom,class -> concept,1.0
jeans,trousers,RelatedTo,class -> concept,1.0
jeans,mall,AtLocation,class -> concept,1.0
jeans,cotton,RelatedTo,concept -> class,0.9859999999999998
jeans,waist,RelatedTo,concept -> class,0.1760000000000001
jeans,pocket,RelatedTo,concept -> class,0.1520000000000001
jeep,hummer,RelatedTo,concept -> class,2.82842712474619
jeep,seat,AtLocation,concept -> class,2.0
jeep,landrover,Synonym,concept -> class,2.0
jeep,vehicle,RelatedTo,class -> concept,1.181
jeep,travel,RelatedTo,class -> concept,1.0
jeep,rpv,RelatedTo,concept -> class,1.0
jeep,human,AtLocation,concept -> class,1.0
jeep,gharry,RelatedTo,concept -> class,1.0
jeep,peep,RelatedTo,concept -> class,1.0
jeep,military,HasContext,class -> concept,1.0
jeep,regional,HasContext,class -> concept,1.0
jeep,company,IsA,class -> concept,0.5
jeep,jungle,RelatedTo,class -> concept,0.4670000000000001
jeep,truck,RelatedTo,class -> concept,0.278
jeep,company,RelatedTo,class -> concept,0.2269999999999998
jeep,range,RelatedTo,class -> concept,0.2259999999999999
jeep,wheel,RelatedTo,class -> concept,0.1669999999999998
jeep,road,RelatedTo,class -> concept,0.1440000000000001
jeep,green,RelatedTo,class -> concept,0.1349999999999998
rickshaw,ricksha,FormOf,concept -> class,1.0
rickshaw,jinriksha,RelatedTo,class -> concept,1.0
rickshaw,tuk tuk,RelatedTo,class -> concept,1.0
rickshaw,jinriksha,Synonym,concept -> class,1.0
rickshaw,jhampani,RelatedTo,concept -> class,1.0
rickshaw,pedicab,RelatedTo,class -> concept,1.0
rickshaw,ricksha,FormOf,concept -> class,1.0
rickshaw,rikshaw,FormOf,concept -> class,1.0
rickshaw,rikisha,FormOf,concept -> class,1.0
rickshaw,quickshaw,DerivedFrom,concept -> class,1.0
rickshaw,pedicab,Synonym,concept -> class,1.0
rickshaw,carriage,RelatedTo,class -> concept,1.0
rickshaw,tuk tuk,RelatedTo,concept -> class,1.0
joystick,stick,Synonym,class -> concept,2.0
joystick,control,IsA,class -> concept,2.0
joystick,joyport,RelatedTo,concept -> class,1.0
joystick,joyport,DerivedFrom,concept -> class,1.0
joystick,sidestick,RelatedTo,concept -> class,1.0
joystick,device,RelatedTo,class -> concept,1.0
joystick,punch,RelatedTo,concept -> class,1.0
joystick,jump,RelatedTo,concept -> class,1.0
joystick,thumbstick,RelatedTo,concept -> class,1.0
joystick,equipment,RelatedTo,class -> concept,1.0
joystick,computer,RelatedTo,class -> concept,1.0
joystick,stick,RelatedTo,concept -> class,1.0
joystick,stick,DerivedFrom,class -> concept,1.0
joystick,slang,HasContext,class -> concept,1.0
joystick,fire,RelatedTo,concept -> class,1.0
joystick,penis,RelatedTo,class -> concept,1.0
joystick,twin stick,RelatedTo,concept -> class,1.0
joystick,mouse,SimilarTo,concept -> class,1.0
joystick,control,RelatedTo,concept -> class,0.1009999999999999
kimono,robe,IsA,class -> concept,2.0
kimono,loosely,HasContext,class -> concept,1.0
kimono,undersash,RelatedTo,concept -> class,1.0
kimono,uchikake,RelatedTo,concept -> class,1.0
kimono,obi,RelatedTo,concept -> class,1.0
kimono,robe,RelatedTo,class -> concept,1.0
kimono,garment,RelatedTo,class -> concept,1.0
kimono,kimona,FormOf,concept -> class,1.0
kimono,bathrobe,RelatedTo,concept -> class,1.0
kimono,yukata,RelatedTo,concept -> class,1.0
kimono,ethnic,IsA,class -> concept,1.0
kimono,yukata,RelatedTo,class -> concept,1.0
knot,sheepshank,IsA,concept -> class,2.0
knot,bow,IsA,concept -> class,2.0
knot,bunch,IsA,class -> concept,2.0
knot,gnarl,Synonym,concept -> class,2.0
knot,fastener,IsA,class -> concept,2.0
knot,tie,MannerOf,class -> concept,2.0
knot,grayback,Synonym,concept -> class,2.0
knot,board,PartOf,class -> concept,2.0
knot,wood,IsA,class -> concept,2.0
knot,tie,UsedFor,class -> concept,2.0
knot,hitch,IsA,concept -> class,2.0
knot,fastener,UsedFor,class -> concept,2.0
knot,wall,RelatedTo,concept -> class,1.0
knot,hitch,RelatedTo,concept -> class,1.0
knot,joint,RelatedTo,class -> concept,1.0
knot,injury,RelatedTo,class -> concept,1.0
knot,bow,HasA,concept -> class,1.0
knot,nautical,HasContext,class -> concept,1.0
knot,loop,RelatedTo,class -> concept,1.0
knot,tailgut,RelatedTo,concept -> class,1.0
knot,tie,RelatedTo,class -> concept,1.0
knot,tangle,RelatedTo,concept -> class,1.0
knot,gnarl,RelatedTo,class -> concept,1.0
knot,gnarl,RelatedTo,concept -> class,1.0
knot,tie,RelatedTo,class -> concept,1.0
knot,hitch,Synonym,class -> concept,1.0
knot,knit,Synonym,class -> concept,1.0
knot,tie,RelatedTo,class -> concept,1.0
knot,tangle,RelatedTo,class -> concept,1.0
knot,sheepshank,RelatedTo,concept -> class,1.0
knot,form,RelatedTo,class -> concept,1.0
knot,gnarl,SimilarTo,concept -> class,1.0
knot,bunch,RelatedTo,class -> concept,1.0
knot,tie,RelatedTo,class -> concept,1.0
knot,sesnipe,RelatedTo,concept -> class,1.0
knot,frog,RelatedTo,concept -> class,1.0
knot,knit,RelatedTo,concept -> class,1.0
knot,tie,RelatedTo,concept -> class,1.0
knot,knit,RelatedTo,class -> concept,1.0
knot,hour,RelatedTo,class -> concept,1.0
knot,slang,HasContext,class -> concept,1.0
knot,link,RelatedTo,concept -> class,1.0
knot,shore,RelatedTo,class -> concept,1.0
knot,bow,RelatedTo,concept -> class,1.0
knot,curve,RelatedTo,class -> concept,1.0
knot,tangle,Synonym,concept -> class,1.0
knot,bend,RelatedTo,concept -> class,1.0
knot,loop,RelatedTo,class -> concept,1.0
knot,plant,RelatedTo,class -> concept,1.0
knot,bird,RelatedTo,class -> concept,1.0
ladle,slop,MannerOf,concept -> class,2.0
ladle,put,MannerOf,class -> concept,2.0
ladle,lade,Synonym,concept -> class,2.0
ladle,handle,PartOf,concept -> class,2.0
ladle,vessel,IsA,class -> concept,2.0
ladle,scoop,IsA,concept -> class,2.0
ladle,dipper,IsA,concept -> class,2.0
ladle,spoon,RelatedTo,concept -> class,1.614
ladle,spoon,RelatedTo,class -> concept,1.0
ladle,spoodle,DerivedFrom,concept -> class,1.0
ladle,spoon,RelatedTo,concept -> class,1.0
ladle,handle,RelatedTo,class -> concept,1.0
ladle,metal,RelatedTo,class -> concept,1.0
ladle,kitchen,AtLocation,class -> concept,1.0
ladle,spoodle,RelatedTo,concept -> class,1.0
ladle,instrument,RelatedTo,class -> concept,1.0
ladle,container,RelatedTo,class -> concept,1.0
ladle,dipper,RelatedTo,concept -> class,1.0
ladle,dipper,Synonym,class -> concept,1.0
ladle,lade,RelatedTo,concept -> class,1.0
ladle,drawer,AtLocation,class -> concept,1.0
ladle,shot,RelatedTo,class -> concept,1.0
ladle,mill,RelatedTo,class -> concept,1.0
ladle,wheel,RelatedTo,class -> concept,1.0
ladle,spoon,IsA,class -> concept,1.0
lampshade,shade,Synonym,concept -> class,2.0
lampshade,lamp,PartOf,class -> concept,2.0
lampshade,fiction,RelatedTo,class -> concept,1.0
lampshade,diffuse,RelatedTo,class -> concept,1.0
lampshade,lamp,RelatedTo,class -> concept,1.0
lampshade,shade,DerivedFrom,class -> concept,1.0
lampshade,improbable,RelatedTo,class -> concept,1.0
lampshade,lamp,DerivedFrom,class -> concept,1.0
lampshade,element,RelatedTo,class -> concept,1.0
lampshade,shade,IsA,class -> concept,1.0
lampshade,clichéd,RelatedTo,class -> concept,1.0
lampshade,light,RelatedTo,concept -> class,0.1030000000000002
library,librarians,AtLocation,concept -> class,8.0
library,literature,AtLocation,concept -> class,7.745966692414834
library,book,PartOf,concept -> class,7.211102550927979
library,librarian,AtLocation,concept -> class,5.656854249492381
library,volume,AtLocation,concept -> class,5.291502622129181
library,human,AtLocation,concept -> class,5.291502622129181
library,book,RelatedTo,class -> concept,5.0
library,magazines,AtLocation,concept -> class,4.47213595499958
library,town,AtLocation,class -> concept,4.47213595499958
library,computer,AtLocation,concept -> class,4.0
library,book,RelatedTo,concept -> class,3.586084215408221
library,building,RelatedTo,class -> concept,3.573793502708292
library,building,IsA,class -> concept,3.4641016151377544
library,place,RelatedTo,class -> concept,2.82630500831032
library,place,IsA,class -> concept,2.0
library,house,PartOf,class -> concept,2.0
library,collection,IsA,class -> concept,2.0
library,building,IsA,class -> concept,2.0
library,collection,IsA,class -> concept,2.0
library,table,AtLocation,concept -> class,2.0
library,book,AtLocation,concept -> class,2.0
library,house,RelatedTo,class -> concept,1.128
library,librarian,AtLocation,class -> concept,1.0
library,door,AtLocation,concept -> class,1.0
library,librarian,RelatedTo,concept -> class,1.0
library,gem,RelatedTo,concept -> class,1.0
library,canada,AtLocation,class -> concept,1.0
library,book,LocatedNear,concept -> class,1.0
library,librarian,HasA,class -> concept,1.0
library,librarian,DerivedFrom,concept -> class,1.0
library,paper,AtLocation,concept -> class,1.0
library,your house,AtLocation,class -> concept,1.0
library,binder,AtLocation,concept -> class,1.0
library,bathroom,AtLocation,concept -> class,1.0
library,literature,HasA,class -> concept,1.0
library,librarian,DerivedFrom,concept -> class,1.0
library,collection,RelatedTo,class -> concept,0.8580000000000001
library,public,RelatedTo,class -> concept,0.8359999999999999
library,schools,RelatedTo,class -> concept,0.524
library,ball,genre,concept -> class,0.5
library,city,RelatedTo,class -> concept,0.4300000000000001
library,store,RelatedTo,class -> concept,0.2599999999999998
lifeboat,seboat,IsA,class -> concept,2.0
lifeboat,dinghy,RelatedTo,concept -> class,1.0
lifeboat,boat,RelatedTo,class -> concept,1.0
lifeboat,boat,DerivedFrom,class -> concept,1.0
lifeboat,raft,Synonym,concept -> class,1.0
lifeboat,life,DerivedFrom,class -> concept,1.0
lifeboat,nautical,HasContext,class -> concept,1.0
lifeboat,life boat,FormOf,concept -> class,1.0
lifeboat,davit,RelatedTo,concept -> class,1.0
lifeboat,rowboat,IsA,class -> concept,1.0
lifeboat,maroon,RelatedTo,concept -> class,1.0
lifeboat,boat,DerivedFrom,class -> concept,1.0
lighter,device,IsA,class -> concept,2.0
lighter,igniter,Synonym,class -> concept,2.0
lighter,ignite,UsedFor,class -> concept,2.0
lighter,start fire,UsedFor,class -> concept,2.0
lighter,igniter,Synonym,concept -> class,2.0
lighter,fire,RelatedTo,class -> concept,2.0
lighter,barge,Synonym,class -> concept,2.0
lighter,light,Synonym,concept -> class,2.0
lighter,fuse,IsA,concept -> class,2.0
lighter,burning,UsedFor,class -> concept,2.0
lighter,tool,IsA,class -> concept,2.0
lighter,transport,MannerOf,class -> concept,2.0
lighter,match,IsA,concept -> class,2.0
lighter,light,DerivedFrom,class -> concept,1.0
lighter,boat,RelatedTo,class -> concept,1.0
lighter,barge,Synonym,concept -> class,1.0
lighter,ship,RelatedTo,class -> concept,1.0
lighter,light,FormOf,class -> concept,1.0
lighter,pocket,AtLocation,class -> concept,1.0
lighter,light,RelatedTo,class -> concept,1.0
lighter,light,DerivedFrom,class -> concept,1.0
lighter,light,FormOf,class -> concept,1.0
lighter,fire,RelatedTo,class -> concept,1.0
lighter,fire,RelatedTo,class -> concept,0.31
lighter,flash,RelatedTo,concept -> class,0.2200000000000002
limousine,berlin,IsA,concept -> class,2.0
limousine,france,RelatedTo,class -> concept,1.0
limousine,livery,RelatedTo,concept -> class,1.0
limousine,limousin,DerivedFrom,class -> concept,1.0
